phase_count;min;max;mean;q25;q50;q75
220513;0.02467410000099335;0.029142800005502068;0.026028816002071836;0.02536080000572838;0.025582899994333275;0.02636760000314098
247707;0.027844900003401563;0.03296820000105072;0.029183148002484813;0.02842080000846181;0.028589800000190735;0.029005999997025356
278255;0.03082640000502579;0.03628980000212323;0.03224346799892373;0.0316504999937024;0.032064799990621395;0.03248739999253303
312571;0.03465200000209734;0.041219799997634254;0.03673077599902172;0.036155000008875504;0.03646590000425931;0.03678570000920445
351119;0.03918890000204556;0.04362929999479093;0.041008724000421354;0.03966970001056325;0.041137699998216704;0.042020699998829514
394420;0.04440560001239646;0.049575900004128926;0.045775371998315675;0.04516989999683574;0.045436500004143454;0.04626499999722
443062;0.049241900007473305;0.059774699999252334;0.05133542799972929;0.05046240000228863;0.05088400001113769;0.05149880000681151
497702;0.05597870000929106;0.07124120001390111;0.05862754800065886;0.056749700001091696;0.0581947000027867;0.05880549999710638
559081;0.06423960000392981;0.07879030000185594;0.06708039599994663;0.06571279998752289;0.06603560000075959;0.06779059999098536
628029;0.07193120000010822;0.09155769999779295;0.07736874800059013;0.07310000000870787;0.07871879999584053;0.0796524000033969
705480;0.07898679999925662;0.08480630000121891;0.08195150399988052;0.08133169999928214;0.08179349999409169;0.08261660000425763
792482;0.09111049999773968;0.09993120000581257;0.0937230840016855;0.09233279999170918;0.09356530000513885;0.09452489999239333
890215;0.10187220000079833;0.1077518000092823;0.10461082399939187;0.10392910000518896;0.10463789998902939;0.10534559999359772
1000000;0.11554179999802727;0.13061839999863878;0.12242602400074247;0.11695910000707954;0.1248176999943098;0.12717229999543633
