phase_count;min;max;mean;q25;q50;q75
2364;0.0001362000039080158;0.00025969999842345715;0.00021280399989336728;0.0002060999977402389;0.00021090000518597662;0.000222100003156811
2656;0.00015449999773409218;0.0003149999974993989;0.00024568800115957855;0.0002336999896215275;0.00023850001161918044;0.00025710000772960484
2983;0.00017349999689031392;0.00045190000673756003;0.00027225199912209066;0.0002521999995224178;0.00026280000747647136;0.0002779000060399994
3351;0.00019500000053085387;0.00047360001190099865;0.00033568400132935497;0.0003100000030826777;0.00032669999927747995;0.0003651000006357208
3764;0.0002640000020619482;0.0005384999967645854;0.00034626000036951153;0.0003166999958921224;0.00032699998700991273;0.0003487000067252666
4229;0.00024110000231303275;0.0005418000073404983;0.0003605400020023808;0.000338400001055561;0.0003432000085012987;0.00037650000012945384
4750;0.00032639999699313194;0.0005238000012468547;0.0004130879993317649;0.0003802999999606982;0.00040099999750964344;0.0004408999957377091
5336;0.0003358999965712428;0.0007380999886663631;0.0004634479992091656;0.0004290999931981787;0.00044129999878350645;0.00047089999134186655
5994;0.00034759999834932387;0.0007217999955173582;0.0005136879987549036;0.00048219999007415026;0.0005010000022593886;0.0005187000060686842
6734;0.0003691000019898638;0.0007852000126149505;0.0005607880000025034;0.0005243000050541013;0.000538399996003136;0.0005815999902551994
7564;0.0005213999975239858;0.0008436000061919913;0.0006587000010767951;0.0005927000020164996;0.000643599996692501;0.0007231000054161996
8497;0.000578399994992651;0.0008741000056033954;0.0006811680027749389;0.0006556000007549301;0.0006708000000799075;0.000681100005749613
9545;0.0006307000003289431;0.001080799993360415;0.0008289799990598112;0.0007509999995818362;0.0007901000062702224;0.0008971999923232943
10722;0.0006796999950893223;0.0008916999940993264;0.0007584159995894879;0.0006982999911997467;0.000727800012100488;0.0008090000046649948
12045;0.0007689999911235645;0.0011079999967478216;0.0008882800000719726;0.0007995000050868839;0.0008815000037429854;0.0009553999989293516
13530;0.0008568999910494313;0.0015986999933375046;0.0009898199996678158;0.0008856000058585778;0.0009780999971553683;0.0010397000005468726
15199;0.0009545000066282228;0.0011817000049632043;0.0010252879996551201;0.0009755999926710501;0.001000400006887503;0.0010547999991104007
17073;0.0010800000018207356;0.0016908000106923282;0.0012124839989701285;0.0011154000094393268;0.0011786999966716394;0.0012639000051422045
19179;0.0012128000089433044;0.0015694000030634925;0.0013192960020387545;0.0012630999990506098;0.0013081999932182953;0.001367199991364032
21544;0.0013869999966118485;0.001798499986762181;0.0015277479973156004;0.0014356000028783455;0.0014913999912096187;0.001550800006953068
24201;0.0015337999939220026;0.002471599989803508;0.0017216960003133862;0.001600300005520694;0.0016727000038372353;0.0017444000113755465
27185;0.001726799993775785;0.002520800000638701;0.0018920999998226762;0.0017739000031724572;0.0018045999895548448;0.0019426000071689487
30538;0.0019477000023471192;0.0025745000020833686;0.002116076000966132;0.0020093000057386234;0.0020477999933063984;0.0021512000093935058
34304;0.0025027000083355233;0.0033531999943079427;0.002766763999243267;0.0026151999918511137;0.0026873999886447564;0.002842600006260909
38535;0.002890200004912913;0.0038623000000370666;0.003284091999521479;0.0030960000003688037;0.003196300007402897;0.003451099997619167
43287;0.00320619999547489;0.004216799992718734;0.0034706999990157784;0.003286499995738268;0.003332899999804795;0.0035102999972878024
48626;0.0035914999898523092;0.005261999991489574;0.003980796000105329;0.003716200008057058;0.0038241000002017245;0.004072100011399016
54622;0.004011199998785742;0.0052672999881906435;0.0044086719991173594;0.004155300004640594;0.004292099998565391;0.004495999994105659
