phase_count;min;max;mean;q25;q50;q75
3764;0.00045980000868439674;0.000795799947809428;0.0005205159890465438;0.00048259994946420193;0.0005111999926157296;0.0005248999805189669
4229;0.00048640003660693765;0.0007990999729372561;0.0005891400040127337;0.0005524999578483403;0.0005638999864459038;0.0006049999501556158
4750;0.0005914999637752771;0.0007941999938338995;0.0006570999999530613;0.0006143999635241926;0.0006262000533752143;0.0006800999981351197
5336;0.0006662000087089837;0.0009469999931752682;0.0007330200029537082;0.000679299992043525;0.0007145999697968364;0.0007335999980568886
5994;0.000713599962182343;0.0011744999792426825;0.0008064279984682798;0.0007462000357918441;0.000777499983087182;0.000826000003144145
6734;0.0007922999793663621;0.0010038999607786536;0.0008682399871759117;0.0008393999887630343;0.000860599975567311;0.0008858999935910106
7564;0.0009073999826796353;0.0012846000026911497;0.0009930400084704161;0.0009604999795556068;0.0009731000172905624;0.0009981999755837023
8497;0.0009975999710150063;0.001426299975719303;0.0011431719991378485;0.0010642000124789774;0.0011130999773740768;0.0011897999793291092
9545;0.001159599982202053;0.0017565999878570437;0.0012849680031649768;0.00120160001097247;0.0012422000290825963;0.0012943000183440745
10722;0.0013714000233449042;0.001711399992927909;0.0015862720017321408;0.0015403999714180827;0.0015802000416442752;0.0016323000309057534
12045;0.0014915999490767717;0.0018662000074982643;0.0017003439995460212;0.0016657999949529767;0.0016892999992705882;0.0017370999557897449
13530;0.001604399993084371;0.002349300018977374;0.0019280520104803145;0.0018588000093586743;0.001907800033222884;0.0019550000433810055
15199;0.0019215999636799097;0.002295500016771257;0.002116663993801922;0.002057500008959323;0.002105899970047176;0.0021622999920509756
17073;0.00229199999012053;0.0030758000211790204;0.0024911840003915132;0.0023726000217720866;0.002438900002744049;0.0025458999443799257
19179;0.0024432999780401587;0.0034306999878026545;0.00292250799247995;0.00274089997401461;0.0028732000500895083;0.0031089999829418957
21544;0.002786800032481551;0.003705299983266741;0.0031460240017622708;0.0030297000193968415;0.0031098999897949398;0.003270799992606044
24201;0.0034079999895766377;0.0047647999599576;0.0038810600037686525;0.003512200026307255;0.0037940999609418213;0.0042372000170871615
27185;0.003543200029525906;0.004597899969667196;0.004032240000087768;0.003848700027447194;0.003964099974837154;0.004191600019112229
30538;0.0042554999818094075;0.006196000031195581;0.004839267996139825;0.004421299963723868;0.004806799988728017;0.004985800012946129
34304;0.004647699999623001;0.005572099995333701;0.004877967995125801;0.004731699998956174;0.0047979000373743474;0.00492779997875914
38535;0.0048519999836571515;0.007312500034458935;0.006010107998736203;0.005752100027166307;0.006090499984566122;0.006222600000910461
43287;0.005729599972255528;0.007456500025000423;0.006395247995387762;0.006212700041942298;0.006344699999317527;0.00655019999248907
48626;0.006805900018662214;0.008961899962741882;0.0077440720028243955;0.007256500015500933;0.0076895999955013394;0.008215099980589002
54622;0.0077194999903440475;0.009819699975196272;0.008536779996939003;0.008064900001045316;0.008441700018011034;0.008804999990388751
61359;0.008884299953933805;0.010817600006703287;0.009741835999302567;0.009402499999850988;0.009754200000315905;0.01003800000762567
68926;0.00908220000565052;0.01239950000308454;0.01121795600745827;0.010845899989362806;0.011031300004106015;0.011745700030587614
77426;0.011694499989971519;0.014261199976317585;0.012628631994593888;0.012132100004237145;0.012616499967407435;0.012991400028113276
86974;0.012417900026775897;0.015761599992401898;0.014154803997371346;0.013837800011970103;0.014145199966151267;0.014497199968900532
97700;0.014960300002712756;0.016918900015298277;0.016008024010807274;0.015737100038677454;0.01594189996831119;0.01631389994872734
109749;0.01684430002933368;0.02110690000699833;0.01874614000786096;0.018182999978307635;0.0188091000309214;0.019067800021730363
123284;0.018864099984057248;0.023468800005503;0.020893859995994718;0.020620300027076155;0.02088899997761473;0.02128469996387139
138488;0.020492499985266477;0.02595199999632314;0.02390822800109163;0.02348620002157986;0.024063799995929003;0.02425369998672977
155567;0.02582149999216199;0.03627390001202002;0.029776312003377825;0.028686200035735965;0.029496599978301674;0.030702500022016466
174752;0.028363300021737814;0.03359810000983998;0.03062298000091687;0.03003800002625212;0.030603399965912104;0.030956999980844557
196304;0.029574000043794513;0.03538850002223626;0.03347605201182887;0.03298910002922639;0.03357590001542121;0.0338251999928616
220513;0.03387440001824871;0.04022729996358976;0.0380341080063954;0.03748800000175834;0.038113499991595745;0.038607000024057925
247707;0.03607259999262169;0.052565099962521344;0.04306609599851072;0.042152099951636046;0.042860599991399795;0.043487099988851696
